timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-28 04:29:02,30%,2,1424.38,1.40,1017.41
2026-04-28 04:29:02,40%,2,1298.68,1.54,843.30
2026-04-28 04:29:02,50%,2,1203.46,1.66,724.98
2026-04-28 04:29:02,60%,2,1121.64,1.78,630.13
2026-04-28 04:29:02,70%,2,1038.32,1.93,537.99
2026-04-28 04:29:02,80%,2,947.40,2.11,449.00
2026-04-28 04:29:02,90%,2,921.35,2.17,424.59
2026-04-28 05:01:36,30%,2,1421.30,1.41,1008.01
2026-04-28 05:01:36,40%,2,1300.67,1.54,844.59
2026-04-28 05:01:36,50%,2,1206.25,1.66,726.66
2026-04-28 05:01:36,60%,2,1119.72,1.78,629.06
2026-04-28 05:01:36,70%,2,925.98,2.16,428.69
2026-04-28 05:01:36,80%,2,967.47,2.07,467.38
2026-04-28 05:01:36,90%,2,914.15,2.18,419.33
2026-04-28 05:34:10,30%,2,1420.58,1.41,1007.50
2026-04-28 05:34:10,40%,2,1301.84,1.54,845.35
2026-04-28 05:34:10,50%,2,1204.27,1.66,725.46
2026-04-28 05:34:10,60%,2,1118.28,1.79,624.74
2026-04-28 05:34:10,70%,2,1040.12,1.92,541.73
2026-04-28 05:34:10,80%,2,974.15,2.05,475.20
2026-04-28 05:34:10,90%,2,914.88,2.18,419.67
2026-04-28 06:06:45,30%,2,1422.19,1.41,1008.65
2026-04-28 06:06:45,40%,2,1314.39,1.52,864.73
2026-04-28 06:06:45,50%,2,1199.33,1.67,718.16
2026-04-28 06:06:45,60%,2,1118.10,1.79,624.64
2026-04-28 06:06:45,70%,2,1031.87,1.94,531.89
2026-04-28 06:06:45,80%,2,972.48,2.06,472.08
2026-04-28 06:06:45,90%,2,923.02,2.16,427.32
2026-04-28 06:39:19,30%,2,1417.66,1.41,1005.43
2026-04-28 06:39:19,40%,2,1298.62,1.54,843.26
2026-04-28 06:39:19,50%,2,1198.27,1.67,717.53
2026-04-28 06:39:19,60%,2,1111.88,1.80,617.71
2026-04-28 06:39:19,70%,2,1039.14,1.92,541.22
2026-04-28 06:39:19,80%,2,972.57,2.05,474.42
2026-04-28 06:39:19,90%,2,920.20,2.17,424.06
2026-04-28 07:11:53,30%,2,1423.32,1.40,1016.66
2026-04-28 07:11:53,40%,2,1305.14,1.53,853.03
2026-04-28 07:11:53,50%,2,1207.05,1.66,727.14
2026-04-28 07:11:53,60%,2,1020.00,1.96,520.41
2026-04-28 07:11:53,70%,2,1038.78,1.92,541.03
2026-04-28 07:11:53,80%,2,975.52,2.05,475.86
2026-04-28 07:11:53,90%,2,915.86,2.18,420.12
2026-04-28 07:44:28,30%,2,1424.85,1.40,1017.75
2026-04-28 07:44:28,40%,2,1306.56,1.53,853.96
2026-04-28 07:44:28,50%,2,1201.18,1.66,723.60
2026-04-28 07:44:28,60%,2,1117.59,1.79,624.35
2026-04-28 07:44:28,70%,2,1038.52,1.92,540.90
2026-04-28 07:44:28,80%,2,978.60,2.04,479.71
2026-04-28 07:44:28,90%,2,919.41,2.17,423.69
2026-04-28 08:17:02,30%,2,1423.66,1.40,1016.90
2026-04-28 08:17:02,40%,2,1297.48,1.54,842.52
2026-04-28 08:17:02,50%,2,1209.34,1.65,732.93
2026-04-28 08:17:02,60%,2,1117.45,1.79,624.27
2026-04-28 08:17:02,70%,2,1043.17,1.92,543.32
2026-04-28 08:17:02,80%,2,975.99,2.05,476.09
2026-04-28 08:17:02,90%,2,916.32,2.18,420.33
2026-04-28 08:49:36,30%,2,1423.94,1.40,1017.10
2026-04-28 08:49:36,40%,2,1304.79,1.53,852.80
2026-04-28 08:49:36,50%,2,1196.49,1.67,716.46
2026-04-28 08:49:36,60%,2,1116.83,1.79,623.93
2026-04-28 08:49:36,70%,2,1047.78,1.91,548.58
2026-04-28 08:49:36,80%,2,970.96,2.06,471.34
2026-04-28 08:49:36,90%,2,917.87,2.18,421.04
2026-04-28 09:22:11,30%,2,1421.31,1.41,1008.02
2026-04-28 09:22:11,40%,2,1304.05,1.53,852.32
2026-04-28 09:22:11,50%,2,1205.43,1.66,726.16
2026-04-28 09:22:11,60%,2,1115.51,1.79,623.19
