timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-27 15:23:23,70%,4,1590.24,2.51,633.56
2026-04-27 15:23:23,80%,4,1498.20,2.67,561.12
2026-04-27 15:23:23,90%,4,1408.63,2.83,497.75
2026-04-27 15:55:58,30%,4,2134.94,1.87,1141.68
2026-04-27 15:55:58,40%,4,2008.02,1.99,1009.06
2026-04-27 15:55:58,50%,4,1856.60,2.15,863.53
2026-04-27 15:55:58,60%,4,1700.48,2.35,723.61
2026-04-27 15:55:58,70%,4,1606.65,2.49,645.24
2026-04-27 15:55:58,80%,4,1506.31,2.65,568.42
2026-04-27 15:55:58,90%,4,1425.75,2.80,509.20
2026-04-27 16:28:32,30%,4,2143.60,1.86,1152.47
2026-04-27 16:28:32,40%,4,1941.52,2.06,942.49
2026-04-27 16:28:32,50%,4,1851.31,2.16,857.09
2026-04-27 16:28:32,60%,4,1692.48,2.36,717.15
2026-04-27 16:28:32,70%,4,1625.94,2.46,660.95
2026-04-27 16:28:32,80%,4,1504.12,2.66,565.46
2026-04-27 16:28:32,90%,4,1422.26,2.81,506.14
2026-04-27 17:01:07,30%,4,2199.74,1.82,1208.65
2026-04-27 17:01:07,40%,4,1996.38,2.00,998.19
2026-04-27 17:01:07,50%,4,1859.58,2.15,864.92
2026-04-27 17:01:07,60%,4,1709.78,2.34,730.68
2026-04-27 17:01:07,70%,4,1605.42,2.49,644.75
2026-04-27 17:01:07,80%,4,1499.08,2.66,563.56
2026-04-27 17:01:07,90%,4,1413.18,2.83,499.36
2026-04-27 17:33:41,30%,4,2180.26,1.83,1191.40
2026-04-27 17:33:41,40%,4,2033.27,1.97,1032.12
2026-04-27 17:33:41,50%,4,1763.44,2.26,780.28
2026-04-27 17:33:41,60%,4,1738.14,2.30,755.71
2026-04-27 17:33:41,70%,4,1624.23,2.46,660.26
2026-04-27 17:33:41,80%,4,1513.06,2.64,573.13
2026-04-27 17:33:41,90%,4,1427.52,2.80,509.83
2026-04-27 18:06:16,30%,4,2199.99,1.82,1208.79
2026-04-27 18:06:16,40%,4,2025.31,1.97,1028.08
2026-04-27 18:06:16,50%,4,1874.60,2.13,880.09
2026-04-27 18:06:16,60%,4,1734.62,2.30,754.18
2026-04-27 18:06:16,70%,4,1601.60,2.49,643.21
2026-04-27 18:06:16,80%,4,1513.05,2.64,573.12
2026-04-27 18:06:16,90%,4,1428.84,2.80,510.30
2026-04-27 18:38:50,30%,4,2182.81,1.83,1192.79
2026-04-27 18:38:50,40%,4,2017.63,1.98,1019.01
2026-04-27 18:38:50,50%,4,1867.27,2.14,872.56
2026-04-27 18:38:50,60%,4,1730.47,2.31,749.12
2026-04-27 18:38:50,70%,4,1617.42,2.47,654.83
2026-04-27 18:38:50,80%,4,1489.17,2.68,555.66
2026-04-27 18:38:50,90%,4,1419.47,2.81,505.15
2026-04-27 19:11:25,30%,4,2210.31,1.81,1221.17
2026-04-27 19:11:25,40%,4,1992.15,2.00,996.08
2026-04-27 19:11:25,50%,4,1862.62,2.14,870.38
2026-04-27 19:11:25,60%,4,1733.95,2.30,753.89
2026-04-27 19:11:25,70%,4,1610.62,2.48,649.44
2026-04-27 19:11:25,80%,4,1459.48,2.74,532.66
2026-04-27 19:11:25,90%,4,1421.30,2.81,505.80
2026-04-27 19:43:59,30%,4,2202.80,1.81,1217.02
2026-04-27 19:43:59,40%,4,1825.70,2.19,833.65
2026-04-27 19:43:59,50%,4,1879.87,2.12,886.73
2026-04-27 19:43:59,60%,4,1737.53,2.30,755.45
2026-04-27 19:43:59,70%,4,1609.75,2.48,649.09
2026-04-27 19:43:59,80%,4,1517.97,2.63,577.17
2026-04-27 19:43:59,90%,4,1437.53,2.78,517.10
2026-04-27 20:16:34,30%,4,2171.66,1.84,1180.25
2026-04-27 20:16:34,40%,4,2006.54,1.99,1008.31
2026-04-27 20:16:34,50%,4,1855.64,2.15,863.09
2026-04-27 20:16:34,60%,4,1721.80,2.32,742.16
2026-04-27 20:16:34,70%,4,1594.84,2.50,637.94
2026-04-27 20:16:34,80%,4,1488.67,2.68,555.47
2026-04-27 20:16:34,90%,4,1350.15,2.95,457.68
2026-04-27 20:49:08,30%,4,2181.37,1.83,1192.01
2026-04-27 20:49:08,40%,4,2010.37,1.99,1010.24
2026-04-27 20:49:08,50%,4,1858.78,2.15,864.55
2026-04-27 20:49:08,60%,4,1738.92,2.30,756.05
2026-04-27 20:49:08,70%,4,1594.04,2.51,635.08
2026-04-27 20:49:08,80%,4,1487.43,2.68,555.01
2026-04-27 20:49:08,90%,4,1418.94,2.82,503.17
2026-04-27 21:21:43,30%,4,2169.36,1.84,1179.00
2026-04-27 21:21:43,40%,4,2010.48,1.99,1010.29
2026-04-27 21:21:43,50%,4,1852.22,2.16,857.51
2026-04-27 21:21:43,60%,4,1729.81,2.31,748.84
2026-04-27 21:21:43,70%,4,1606.61,2.49,645.22
