timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-27 23:46:32,50%,4,10310.71,0.39,26437.72
2026-04-27 23:46:32,60%,4,9568.47,0.42,22782.07
2026-04-27 23:46:32,70%,4,8891.40,0.45,19758.67
2026-04-27 23:46:32,80%,4,8187.50,0.49,16709.18
2026-04-27 23:46:32,90%,4,7906.01,0.50,15812.02
2026-04-28 00:19:06,30%,4,12115.24,0.33,36712.85
2026-04-28 00:19:06,40%,4,11120.84,0.36,30891.22
2026-04-28 00:19:06,50%,4,10246.39,0.39,26272.79
2026-04-28 00:19:06,60%,4,9550.61,0.42,22739.55
2026-04-28 00:19:06,70%,4,8910.91,0.45,19802.02
2026-04-28 00:19:06,80%,4,8298.48,0.48,17288.50
2026-04-28 00:19:06,90%,4,7922.78,0.50,15845.56
2026-04-28 00:51:40,30%,4,12077.49,0.33,36598.45
2026-04-28 00:51:40,40%,4,11118.88,0.36,30885.78
2026-04-28 00:51:40,50%,4,10295.29,0.39,26398.18
2026-04-28 00:51:40,60%,4,9520.29,0.42,22667.36
2026-04-28 00:51:40,70%,4,8838.04,0.45,19640.09
2026-04-28 00:51:40,80%,4,8265.17,0.48,17219.10
2026-04-28 00:51:40,90%,4,7950.92,0.50,15901.84
2026-04-28 01:24:15,30%,4,12056.99,0.33,36536.33
2026-04-28 01:24:15,40%,4,11082.61,0.36,30785.03
2026-04-28 01:24:15,50%,4,10298.76,0.39,26407.08
2026-04-28 01:24:15,60%,4,9582.69,0.42,22815.93
2026-04-28 01:24:15,70%,4,8852.62,0.45,19672.49
2026-04-28 01:24:15,80%,4,8287.05,0.48,17264.69
2026-04-28 01:24:15,90%,4,7923.36,0.50,15846.72
2026-04-28 01:56:49,30%,4,12064.35,0.33,36558.64
2026-04-28 01:56:49,40%,4,11119.22,0.36,30886.72
2026-04-28 01:56:49,50%,4,10268.10,0.39,26328.46
2026-04-28 01:56:49,60%,4,9495.56,0.42,22608.48
2026-04-28 01:56:49,70%,4,8826.31,0.45,19614.02
2026-04-28 01:56:49,80%,4,8244.34,0.48,17175.71
2026-04-28 01:56:49,90%,4,7945.80,0.50,15891.60
