timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-27 18:02:33,30%,8,4893.49,1.63,3002.14
2026-04-27 18:02:33,40%,8,4502.48,1.77,2543.77
2026-04-27 18:02:33,50%,8,4166.66,1.92,2170.14
2026-04-27 18:02:33,60%,8,3882.32,2.06,1884.62
2026-04-27 18:02:33,70%,8,3548.63,2.25,1577.17
2026-04-27 18:02:33,80%,8,3359.12,2.38,1411.39
2026-04-27 18:02:33,90%,8,3226.30,2.48,1300.93
2026-04-27 18:35:08,30%,8,4934.17,1.62,3045.78
2026-04-27 18:35:08,40%,8,4487.13,1.78,2520.86
2026-04-27 18:35:08,50%,8,4142.37,1.93,2146.31
2026-04-27 18:35:08,60%,8,3818.17,2.09,1826.88
2026-04-27 18:35:08,70%,8,3567.85,2.24,1592.79
2026-04-27 18:35:08,80%,8,3363.30,2.37,1419.11
2026-04-27 18:35:08,90%,8,3242.66,2.46,1318.15
2026-04-27 19:07:42,30%,8,4948.41,1.61,3073.55
2026-04-27 19:07:42,40%,8,4541.53,1.76,2580.41
2026-04-27 19:07:42,50%,8,4185.85,1.91,2191.54
2026-04-27 19:07:42,60%,8,3781.26,2.11,1792.07
2026-04-27 19:07:42,70%,8,3643.30,2.19,1663.61
2026-04-27 19:07:42,80%,8,3375.46,2.36,1430.28
2026-04-27 19:07:42,90%,8,3214.55,2.48,1296.19
2026-04-27 19:40:16,30%,8,4846.27,1.65,2937.13
2026-04-27 19:40:16,40%,8,4474.97,1.79,2499.98
2026-04-27 19:40:16,50%,8,4160.53,1.92,2166.94
2026-04-27 19:40:16,60%,8,3902.77,2.05,1903.79
2026-04-27 19:40:16,70%,8,3615.39,2.21,1635.92
2026-04-27 19:40:16,80%,8,3379.58,2.36,1432.03
2026-04-27 19:40:16,90%,8,3242.35,2.46,1318.03
2026-04-27 20:12:51,30%,8,4908.82,1.63,3011.55
2026-04-27 20:12:51,40%,8,4541.06,1.76,2580.15
2026-04-27 20:12:51,50%,8,4192.86,1.90,2206.77
2026-04-27 20:12:51,60%,8,3894.69,2.05,1899.85
2026-04-27 20:12:51,70%,8,3622.25,2.20,1646.48
2026-04-27 20:12:51,80%,8,6431.95,1.24,5187.06
2026-04-27 20:12:51,90%,8,3256.45,2.45,1329.16
2026-04-27 20:45:25,30%,8,4923.58,1.62,3039.25
2026-04-27 20:45:25,40%,8,4539.03,1.76,2578.99
2026-04-27 20:45:25,50%,8,4198.81,1.90,2209.90
2026-04-27 20:45:25,60%,8,3895.10,2.05,1900.05
2026-04-27 20:45:25,70%,8,3594.33,2.22,1619.07
2026-04-27 20:45:25,80%,8,3406.51,2.35,1449.58
2026-04-27 20:45:25,90%,8,3286.27,2.43,1352.37
2026-04-27 21:18:00,30%,8,4944.23,1.62,3051.99
2026-04-27 21:18:00,40%,8,4552.25,1.75,2601.29
2026-04-27 21:18:00,50%,8,4212.44,1.90,2217.07
2026-04-27 21:18:00,60%,8,3903.57,2.05,1904.18
2026-04-27 21:18:00,70%,8,3648.46,2.19,1665.96
2026-04-27 21:18:00,80%,8,3347.93,2.38,1406.69
2026-04-27 21:18:00,90%,8,3274.33,2.44,1341.94
2026-04-27 21:50:34,30%,8,4959.17,1.61,3080.23
2026-04-27 21:50:34,40%,8,4539.11,1.76,2579.04
2026-04-27 21:50:34,50%,8,4214.92,1.89,2230.12
2026-04-27 21:50:34,60%,8,3884.39,2.05,1894.82
2026-04-27 21:50:34,70%,8,3618.02,2.21,1637.11
2026-04-27 21:50:34,80%,8,3379.00,2.36,1431.78
2026-04-27 21:50:34,90%,8,3291.98,2.42,1360.32
2026-04-27 22:23:09,30%,8,4927.82,1.62,3041.86
2026-04-27 22:23:09,40%,8,4571.16,1.75,2612.09
2026-04-27 22:23:09,50%,8,4219.49,1.89,2232.53
2026-04-27 22:23:09,60%,8,3883.80,2.06,1885.34
2026-04-27 22:23:09,70%,8,3661.24,2.18,1679.47
2026-04-27 22:23:09,80%,8,3386.98,2.36,1435.16
2026-04-27 22:23:09,90%,8,3271.20,2.44,1340.66
2026-04-27 22:55:43,30%,8,4970.63,1.61,3087.35
2026-04-27 22:55:43,40%,8,4534.02,1.76,2576.15
2026-04-27 22:55:43,50%,8,4202.79,1.90,2211.99
2026-04-27 22:55:43,60%,8,3908.06,2.04,1915.72
2026-04-27 22:55:43,70%,8,3613.38,2.21,1635.01
2026-04-27 22:55:43,80%,8,3409.96,2.34,1457.25
2026-04-27 22:55:43,90%,8,3274.98,2.44,1342.20
2026-04-27 23:28:18,30%,8,4954.17,1.61,3077.12
2026-04-27 23:28:18,40%,8,4556.66,1.75,2603.81
2026-04-27 23:28:18,50%,8,4207.23,1.90,2214.33
2026-04-27 23:28:18,60%,8,3923.68,2.03,1932.85
2026-04-27 23:28:18,70%,8,3591.72,2.22,1617.89
2026-04-27 23:28:18,80%,8,3408.65,2.34,1456.69
2026-04-27 23:28:18,90%,8,3257.14,2.45,1329.44
2026-04-28 00:00:52,30%,8,4902.85,1.63,3007.88
2026-04-28 00:00:52,40%,8,4543.81,1.76,2581.71
2026-04-28 00:00:52,50%,8,4190.01,1.91,2193.72
2026-04-28 00:00:52,60%,8,3880.69,2.06,1883.83
2026-04-28 00:00:52,70%,8,3617.76,2.21,1637.00
2026-04-28 00:00:52,80%,8,3430.39,2.33,1472.27
2026-04-28 00:00:52,90%,8,3256.60,2.45,1329.22
2026-04-28 00:33:27,30%,8,4902.27,1.63,3007.53
2026-04-28 00:33:27,40%,8,4482.60,1.78,2518.31
2026-04-28 00:33:27,50%,8,4185.56,1.91,2191.39
2026-04-28 00:33:27,60%,8,3900.62,2.05,1902.74
2026-04-28 00:33:27,70%,8,3550.68,2.25,1578.08
2026-04-28 00:33:27,80%,8,3372.98,2.37,1423.20
2026-04-28 00:33:27,90%,8,3277.33,2.44,1343.17
2026-04-28 01:06:01,30%,8,4916.03,1.63,3015.97
2026-04-28 01:06:01,40%,8,4572.76,1.75,2613.01
2026-04-28 01:06:01,50%,8,4209.99,1.90,2215.78
2026-04-28 01:06:01,60%,8,3896.89,2.05,1900.92
2026-04-28 01:06:01,70%,8,3645.57,2.19,1664.64
2026-04-28 01:06:01,80%,8,3385.38,2.36,1434.48
2026-04-28 01:06:01,90%,8,3283.91,2.43,1351.40
2026-04-28 01:38:35,30%,8,4905.30,1.63,3009.39
2026-04-28 01:38:35,40%,8,4468.28,1.79,2496.25
2026-04-28 01:38:35,50%,8,4202.65,1.90,2211.92
2026-04-28 01:38:35,60%,8,3872.20,2.06,1879.71
2026-04-28 01:38:35,70%,8,3636.12,2.20,1652.78
2026-04-28 01:38:35,80%,8,3385.25,2.36,1434.43
2026-04-28 01:38:35,90%,8,3262.58,2.45,1331.67
2026-04-28 02:11:10,30%,8,4929.54,1.62,3042.93
2026-04-28 02:11:10,40%,8,4568.30,1.75,2610.46
2026-04-28 02:11:10,50%,8,4206.52,1.90,2213.96
2026-04-28 02:11:10,60%,8,3883.05,2.06,1884.98
2026-04-28 02:11:10,70%,8,3642.20,2.19,1663.11
2026-04-28 02:11:10,80%,8,3394.60,2.35,1444.51
2026-04-28 02:11:10,90%,8,3258.36,2.45,1329.94
