timestamp,cpu_load,threads,events_per_sec,avg_latency_ms,score
2026-04-27 11:59:04,30%,8,23797.20,0.34,69991.76
2026-04-27 11:59:04,40%,8,21866.20,0.37,59097.84
2026-04-27 11:59:04,50%,8,20044.32,0.40,50110.80
2026-04-27 11:59:04,60%,8,18380.41,0.43,42745.14
2026-04-27 11:59:04,70%,8,16941.76,0.47,36046.30
2026-04-27 11:59:04,80%,8,15868.44,0.50,31736.88
2026-04-27 11:59:04,90%,8,15662.57,0.51,30710.92
2026-04-27 12:31:39,30%,8,23689.32,0.34,69674.47
2026-04-27 12:31:39,40%,8,21706.05,0.37,58665.00
2026-04-27 12:31:39,50%,8,20055.28,0.40,50138.20
2026-04-27 12:31:39,60%,8,18392.75,0.43,42773.84
2026-04-27 12:31:39,70%,8,17018.35,0.47,36209.26
2026-04-27 12:31:39,80%,8,16025.26,0.50,32050.52
2026-04-27 12:31:39,90%,8,15688.17,0.51,30761.12
2026-04-27 13:04:13,30%,8,23760.47,0.34,69883.74
2026-04-27 13:04:13,40%,8,21778.04,0.37,58859.57
2026-04-27 13:04:13,50%,8,20004.96,0.40,50012.40
2026-04-27 13:04:13,60%,8,18399.66,0.43,42789.91
2026-04-27 13:04:13,70%,8,17005.20,0.47,36181.28
2026-04-27 13:04:13,80%,8,16010.00,0.50,32020.00
2026-04-27 13:04:13,90%,8,16007.13,0.50,32014.26
2026-04-27 13:36:48,30%,8,23814.45,0.34,70042.50
2026-04-27 13:36:48,40%,8,21802.85,0.37,58926.62
2026-04-27 13:36:48,50%,8,20021.46,0.40,50053.65
2026-04-27 13:36:48,60%,8,18317.59,0.44,41630.89
2026-04-27 13:36:48,70%,8,17022.68,0.47,36218.47
2026-04-27 13:36:48,80%,8,15865.44,0.50,31730.88
2026-04-27 13:36:48,90%,8,15658.27,0.51,30702.49
2026-04-27 14:09:22,30%,8,23759.12,0.34,69879.76
2026-04-27 14:09:22,40%,8,21670.07,0.37,58567.76
2026-04-27 14:09:22,50%,8,19941.21,0.40,49853.02
2026-04-27 14:09:22,60%,8,18310.37,0.44,41614.48
2026-04-27 14:09:22,70%,8,16990.98,0.47,36151.02
2026-04-27 14:09:22,80%,8,15929.52,0.50,31859.04
2026-04-27 14:09:22,90%,8,15757.33,0.51,30896.73
2026-04-27 14:41:56,30%,8,23733.88,0.34,69805.53
2026-04-27 14:41:56,40%,8,21766.89,0.37,58829.43
2026-04-27 14:41:56,50%,8,20131.45,0.40,50328.62
2026-04-27 14:41:56,60%,8,18384.10,0.43,42753.72
2026-04-27 14:41:56,70%,8,16770.50,0.48,34938.54
2026-04-27 14:41:56,80%,8,15912.85,0.50,31825.70
2026-04-27 14:41:56,90%,8,15536.40,0.51,30463.53
2026-04-27 15:14:31,30%,8,23769.36,0.34,69909.88
2026-04-27 15:14:31,40%,8,21610.29,0.37,58406.19
2026-04-27 15:14:31,50%,8,20095.74,0.40,50239.35
2026-04-27 15:14:31,60%,8,18431.01,0.43,42862.81
2026-04-27 15:14:31,70%,8,17026.19,0.47,36225.94
2026-04-27 15:14:31,80%,8,15870.82,0.50,31741.64
2026-04-27 15:14:31,90%,8,15648.55,0.51,30683.43
2026-04-27 15:47:05,30%,8,23893.95,0.33,72405.91
2026-04-27 15:47:05,40%,8,21817.25,0.37,58965.54
2026-04-27 15:47:05,50%,8,19979.18,0.40,49947.95
2026-04-27 15:47:05,60%,8,18484.74,0.43,42987.77
2026-04-27 15:47:05,70%,8,16904.75,0.47,35967.55
2026-04-27 15:47:05,80%,8,15915.58,0.50,31831.16
2026-04-27 15:47:05,90%,8,15640.33,0.51,30667.31
2026-04-27 16:19:39,30%,8,23801.80,0.34,70005.29
2026-04-27 16:19:39,40%,8,21816.81,0.37,58964.35
2026-04-27 16:19:39,50%,8,20143.96,0.40,50359.90
2026-04-27 16:19:39,60%,8,18466.24,0.43,42944.74
2026-04-27 16:19:39,70%,8,17057.71,0.47,36293.00
2026-04-27 16:19:39,80%,8,15908.71,0.50,31817.42
2026-04-27 16:19:39,90%,8,15707.06,0.51,30798.16
2026-04-27 16:52:14,30%,8,23851.40,0.33,72276.97
2026-04-27 16:52:14,40%,8,21841.04,0.37,59029.84
2026-04-27 16:52:14,50%,8,20018.32,0.40,50045.80
2026-04-27 16:52:14,60%,8,18521.40,0.43,43073.02
2026-04-27 16:52:14,70%,8,16938.89,0.47,36040.19
2026-04-27 16:52:14,80%,8,15870.00,0.50,31740.00
2026-04-27 16:52:14,90%,8,15596.69,0.51,30581.75
