time,ip,status,avg_rtt_ms
2026-04-27 16:12:26,34.48.113.182,UP,62.892
2026-04-27 16:12:35,198.199.67.247,UP,70.498
2026-04-27 16:12:44,47.90.140.166,UP,59.571
2026-04-27 16:12:54,35.234.103.240,UP,145.116
2026-04-27 16:13:03,134.122.75.45,UP,149.717
2026-04-27 16:13:12,47.245.143.155,UP,149.895
2026-04-27 16:13:21,34.94.91.108,UP,10.504
2026-04-27 16:13:30,64.227.92.19,UP,3.365
2026-04-27 16:13:39,47.89.252.104,UP,0.841
2026-04-27 16:13:48,35.200.105.130,UP,110.027
2026-04-27 16:13:57,157.230.41.239,UP,179.777
2026-04-27 16:14:07,47.238.70.228,UP,150.348
2026-04-27 16:14:16,34.39.96.45,UP,132.193
2026-04-27 16:14:25,46.101.47.75,UP,137.221
2026-04-27 16:14:34,8.208.34.84,UP,148.225
2026-04-27 16:44:43,34.48.113.182,UP,62.125
2026-04-27 16:44:52,198.199.67.247,UP,71.750
2026-04-27 16:45:01,47.90.140.166,UP,59.559
2026-04-27 16:45:10,35.234.103.240,UP,145.160
2026-04-27 16:45:20,134.122.75.45,UP,149.800
2026-04-27 16:45:29,47.245.143.155,UP,149.886
2026-04-27 16:45:38,34.94.91.108,UP,10.469
2026-04-27 16:45:47,64.227.92.19,UP,3.330
2026-04-27 16:45:56,47.89.252.104,UP,0.848
2026-04-27 16:46:05,35.200.105.130,UP,110.312
2026-04-27 16:46:14,157.230.41.239,UP,177.712
2026-04-27 16:46:24,47.238.70.228,UP,150.342
2026-04-27 16:46:33,34.39.96.45,UP,133.157
2026-04-27 16:46:42,46.101.47.75,UP,136.365
2026-04-27 16:46:51,8.208.34.84,UP,148.219
2026-04-27 17:17:00,34.48.113.182,UP,62.524
2026-04-27 17:17:09,198.199.67.247,UP,71.782
2026-04-27 17:17:18,47.90.140.166,UP,59.562
2026-04-27 17:17:27,35.234.103.240,UP,143.785
2026-04-27 17:17:37,134.122.75.45,UP,149.724
2026-04-27 17:17:46,47.245.143.155,UP,149.893
2026-04-27 17:17:55,34.94.91.108,UP,10.801
2026-04-27 17:18:04,64.227.92.19,UP,3.357
2026-04-27 17:18:13,47.89.252.104,UP,0.841
2026-04-27 17:18:22,35.200.105.130,UP,110.874
2026-04-27 17:18:31,157.230.41.239,UP,177.723
2026-04-27 17:18:40,47.238.70.228,UP,150.413
2026-04-27 17:18:50,34.39.96.45,UP,133.122
2026-04-27 17:18:59,46.101.47.75,UP,136.381
2026-04-27 17:19:08,8.208.34.84,UP,148.228
2026-04-27 17:49:17,34.48.113.182,UP,62.931
2026-04-27 17:49:26,198.199.67.247,UP,71.741
2026-04-27 17:49:35,47.90.140.166,UP,59.563
2026-04-27 17:49:44,35.234.103.240,UP,143.644
2026-04-27 17:49:53,134.122.75.45,UP,149.733
2026-04-27 17:50:03,47.245.143.155,UP,149.905
2026-04-27 17:50:12,34.94.91.108,UP,10.161
2026-04-27 17:50:21,64.227.92.19,UP,3.352
2026-04-27 17:50:30,47.89.252.104,UP,0.835
2026-04-27 17:50:39,35.200.105.130,UP,111.501
2026-04-27 17:50:48,157.230.41.239,UP,173.752
2026-04-27 17:50:57,47.238.70.228,UP,150.359
2026-04-27 17:51:07,34.39.96.45,UP,132.568
2026-04-27 17:51:16,46.101.47.75,UP,136.351
2026-04-27 17:51:25,8.208.34.84,UP,148.229
2026-04-27 18:21:34,34.48.113.182,UP,62.745
2026-04-27 18:21:43,198.199.67.247,UP,71.746
2026-04-27 18:21:52,47.90.140.166,UP,59.569
2026-04-27 18:22:01,35.234.103.240,UP,144.203
2026-04-27 18:22:10,134.122.75.45,UP,150.045
2026-04-27 18:22:20,47.245.143.155,UP,149.904
2026-04-27 18:22:29,34.94.91.108,UP,10.237
2026-04-27 18:22:38,64.227.92.19,UP,3.345
2026-04-27 18:22:47,47.89.252.104,UP,0.839
2026-04-27 18:22:56,35.200.105.130,UP,110.812
2026-04-27 18:23:05,157.230.41.239,UP,190.326
2026-04-27 18:23:14,47.238.70.228,UP,150.350
2026-04-27 18:23:23,34.39.96.45,UP,132.901
2026-04-27 18:23:33,46.101.47.75,UP,137.171
2026-04-27 18:23:42,8.208.34.84,UP,148.216
2026-04-27 18:53:51,34.48.113.182,UP,62.696
2026-04-27 18:54:00,198.199.67.247,UP,70.524
2026-04-27 18:54:09,47.90.140.166,UP,59.565
2026-04-27 18:54:18,35.234.103.240,UP,145.226
2026-04-27 18:54:27,134.122.75.45,UP,147.754
2026-04-27 18:54:37,47.245.143.155,UP,149.895
2026-04-27 18:54:46,34.94.91.108,UP,10.221
2026-04-27 18:54:55,64.227.92.19,UP,3.369
2026-04-27 18:55:04,47.89.252.104,UP,0.839
2026-04-27 18:55:13,35.200.105.130,UP,110.284
2026-04-27 18:55:22,157.230.41.239,UP,187.180
2026-04-27 18:55:31,47.238.70.228,UP,150.339
2026-04-27 18:55:40,34.39.96.45,UP,131.982
2026-04-27 18:55:50,46.101.47.75,UP,137.214
2026-04-27 18:55:59,8.208.34.84,UP,148.226
2026-04-27 19:26:08,34.48.113.182,UP,62.968
2026-04-27 19:26:17,198.199.67.247,UP,70.537
2026-04-27 19:26:26,47.90.140.166,UP,59.574
2026-04-27 19:26:35,35.234.103.240,UP,145.153
2026-04-27 19:26:44,134.122.75.45,UP,149.656
2026-04-27 19:26:53,47.245.143.155,UP,149.897
2026-04-27 19:27:02,34.94.91.108,UP,9.845
2026-04-27 19:27:11,64.227.92.19,UP,3.408
2026-04-27 19:27:21,47.89.252.104,UP,0.838
2026-04-27 19:27:30,35.200.105.130,UP,111.076
2026-04-27 19:27:39,157.230.41.239,UP,180.013
2026-04-27 19:27:48,47.238.70.228,UP,150.340
2026-04-27 19:27:57,34.39.96.45,UP,132.619
2026-04-27 19:28:06,46.101.47.75,UP,135.919
2026-04-27 19:28:16,8.208.34.84,UP,148.231
2026-04-27 19:58:25,34.48.113.182,UP,63.084
2026-04-27 19:58:34,198.199.67.247,UP,71.842
2026-04-27 19:58:43,47.90.140.166,UP,59.563
2026-04-27 19:58:52,35.234.103.240,UP,145.144
2026-04-27 19:59:01,134.122.75.45,UP,149.755
2026-04-27 19:59:10,47.245.143.155,UP,149.898
2026-04-27 19:59:19,34.94.91.108,UP,10.301
2026-04-27 19:59:28,64.227.92.19,UP,3.345
2026-04-27 19:59:38,47.89.252.104,UP,0.842
2026-04-27 19:59:47,35.200.105.130,UP,111.423
2026-04-27 19:59:56,157.230.41.239,UP,179.924
2026-04-27 20:00:05,47.238.70.228,UP,150.384
2026-04-27 20:00:14,34.39.96.45,UP,132.879
2026-04-27 20:00:23,46.101.47.75,UP,136.502
2026-04-27 20:00:33,8.208.34.84,UP,148.228
2026-04-27 20:30:42,34.48.113.182,UP,63.079
2026-04-27 20:30:51,198.199.67.247,UP,71.908
2026-04-27 20:31:00,47.90.140.166,UP,59.573
2026-04-27 20:31:09,35.234.103.240,UP,144.877
2026-04-27 20:31:18,134.122.75.45,UP,149.754
2026-04-27 20:31:27,47.245.143.155,UP,149.892
2026-04-27 20:31:36,34.94.91.108,UP,10.040
2026-04-27 20:31:45,64.227.92.19,UP,3.381
2026-04-27 20:31:55,47.89.252.104,UP,0.843
2026-04-27 20:32:04,35.200.105.130,UP,110.544
2026-04-27 20:32:13,157.230.41.239,UP,179.897
2026-04-27 20:32:22,47.238.70.228,UP,150.372
2026-04-27 20:32:31,34.39.96.45,UP,134.246
2026-04-27 20:32:40,46.101.47.75,UP,136.348
2026-04-27 20:32:50,8.208.34.84,UP,148.209
2026-04-27 21:02:59,34.48.113.182,UP,63.841
2026-04-27 21:03:08,198.199.67.247,UP,70.796
2026-04-27 21:03:17,47.90.140.166,UP,59.573
2026-04-27 21:03:26,35.234.103.240,UP,144.519
2026-04-27 21:03:35,134.122.75.45,UP,149.660
2026-04-27 21:03:44,47.245.143.155,UP,149.897
2026-04-27 21:03:53,34.94.91.108,UP,9.811
2026-04-27 21:04:02,64.227.92.19,UP,3.348
2026-04-27 21:04:11,47.89.252.104,UP,0.835
2026-04-27 21:04:21,35.200.105.130,UP,110.912
2026-04-27 21:04:30,157.230.41.239,UP,174.145
2026-04-27 21:04:39,47.238.70.228,UP,150.361
2026-04-27 21:04:48,34.39.96.45,UP,134.249
2026-04-27 21:04:57,46.101.47.75,UP,136.321
2026-04-27 21:05:06,8.208.34.84,UP,148.233
2026-04-27 21:35:15,34.48.113.182,UP,63.054
2026-04-27 21:35:25,198.199.67.247,UP,70.509
2026-04-27 21:35:34,47.90.140.166,UP,59.556
2026-04-27 21:35:43,35.234.103.240,UP,144.179
2026-04-27 21:35:52,134.122.75.45,UP,149.652
2026-04-27 21:36:01,47.245.143.155,UP,149.887
