time,ip,status,avg_rtt_ms
2026-04-27 08:17:38,34.48.113.182,UP,7.388
2026-04-27 08:17:47,198.199.67.247,UP,0.044
2026-04-27 08:17:56,47.90.140.166,UP,7.122
2026-04-27 08:18:05,35.234.103.240,UP,81.100
2026-04-27 08:18:14,134.122.75.45,UP,76.087
2026-04-27 08:18:24,47.245.143.155,UP,79.454
2026-04-27 08:18:33,34.94.91.108,UP,71.323
2026-04-27 08:18:42,64.227.92.19,UP,59.661
2026-04-27 08:18:51,47.89.252.104,UP,71.835
2026-04-27 08:19:00,35.200.105.130,UP,160.851
2026-04-27 08:19:09,157.230.41.239,UP,249.792
2026-04-27 08:19:18,47.238.70.228,UP,205.733
2026-04-27 08:19:28,34.39.96.45,UP,71.424
2026-04-27 08:19:37,46.101.47.75,UP,68.468
2026-04-27 08:19:46,8.208.34.84,UP,74.271
2026-04-27 08:49:55,34.48.113.182,UP,9.783
2026-04-27 08:50:04,198.199.67.247,UP,0.078
2026-04-27 08:50:13,47.90.140.166,UP,7.630
2026-04-27 08:50:22,35.234.103.240,UP,81.292
2026-04-27 08:50:31,134.122.75.45,UP,76.110
2026-04-27 08:50:40,47.245.143.155,UP,79.474
2026-04-27 08:50:49,34.94.91.108,UP,69.450
2026-04-27 08:50:59,64.227.92.19,UP,59.559
2026-04-27 08:51:08,47.89.252.104,UP,70.539
2026-04-27 08:51:17,35.200.105.130,UP,158.631
2026-04-27 08:51:26,157.230.41.239,UP,249.663
2026-04-27 08:51:35,47.238.70.228,UP,201.124
2026-04-27 08:51:44,34.39.96.45,UP,71.719
2026-04-27 08:51:53,46.101.47.75,UP,68.444
2026-04-27 08:52:03,8.208.34.84,UP,74.306
2026-04-27 09:22:12,34.48.113.182,UP,8.200
2026-04-27 09:22:21,198.199.67.247,UP,0.043
2026-04-27 09:22:30,47.90.140.166,UP,7.110
2026-04-27 09:22:39,35.234.103.240,UP,81.153
2026-04-27 09:22:48,134.122.75.45,UP,76.168
2026-04-27 09:22:57,47.245.143.155,UP,79.475
2026-04-27 09:23:06,34.94.91.108,UP,70.855
2026-04-27 09:23:15,64.227.92.19,UP,59.499
2026-04-27 09:23:24,47.89.252.104,UP,71.766
2026-04-27 09:23:34,35.200.105.130,UP,158.721
2026-04-27 09:23:43,157.230.41.239,UP,249.749
2026-04-27 09:23:52,47.238.70.228,UP,196.216
