time,ip,status,avg_rtt_ms
2026-04-27 19:46:49,47.89.252.104,UP,150.428
2026-04-27 19:46:58,35.200.105.130,UP,49.900
2026-04-27 19:47:07,157.230.41.239,UP,33.348
2026-04-27 19:47:16,47.238.70.228,UP,0.549
2026-04-27 19:47:25,34.39.96.45,UP,248.537
2026-04-27 19:47:35,46.101.47.75,UP,192.826
2026-04-27 19:47:44,8.208.34.84,UP,168.564
2026-04-27 20:17:53,34.48.113.182,UP,201.965
2026-04-27 20:18:02,198.199.67.247,UP,202.245
2026-04-27 20:18:11,47.90.140.166,UP,204.961
2026-04-27 20:18:21,35.234.103.240,UP,245.654
2026-04-27 20:18:30,134.122.75.45,UP,180.468
2026-04-27 20:18:39,47.245.143.155,UP,154.872
2026-04-27 20:18:48,34.94.91.108,UP,220.488
2026-04-27 20:18:57,64.227.92.19,UP,149.020
2026-04-27 20:19:07,47.89.252.104,UP,150.348
2026-04-27 20:19:16,35.200.105.130,UP,49.576
2026-04-27 20:19:25,157.230.41.239,UP,33.289
2026-04-27 20:19:34,47.238.70.228,UP,0.571
2026-04-27 20:19:43,34.39.96.45,UP,248.014
2026-04-27 20:19:52,46.101.47.75,UP,192.944
2026-04-27 20:20:02,8.208.34.84,UP,168.606
2026-04-27 20:50:11,34.48.113.182,UP,196.483
2026-04-27 20:50:20,198.199.67.247,UP,206.968
2026-04-27 20:50:29,47.90.140.166,UP,204.957
2026-04-27 20:50:39,35.234.103.240,UP,245.929
2026-04-27 20:50:48,134.122.75.45,UP,180.401
2026-04-27 20:50:57,47.245.143.155,UP,154.928
2026-04-27 20:51:06,34.94.91.108,UP,219.263
2026-04-27 20:51:15,64.227.92.19,UP,150.533
2026-04-27 20:51:25,47.89.252.104,UP,150.351
2026-04-27 20:51:34,35.200.105.130,UP,49.882
2026-04-27 20:51:43,157.230.41.239,UP,33.315
2026-04-27 20:51:52,47.238.70.228,UP,0.565
2026-04-27 20:52:01,34.39.96.45,UP,242.651
2026-04-27 20:52:10,46.101.47.75,UP,192.897
2026-04-27 20:52:20,8.208.34.84,UP,168.572
2026-04-27 21:22:29,34.48.113.182,UP,201.810
2026-04-27 21:22:38,198.199.67.247,UP,199.307
2026-04-27 21:22:47,47.90.140.166,UP,204.961
2026-04-27 21:22:56,35.234.103.240,UP,245.876
2026-04-27 21:23:06,134.122.75.45,UP,182.065
2026-04-27 21:23:15,47.245.143.155,UP,154.884
2026-04-27 21:23:24,34.94.91.108,UP,220.092
2026-04-27 21:23:33,64.227.92.19,UP,152.278
2026-04-27 21:23:42,47.89.252.104,UP,150.349
2026-04-27 21:23:52,35.200.105.130,UP,50.773
2026-04-27 21:24:01,157.230.41.239,UP,33.263
2026-04-27 21:24:10,47.238.70.228,UP,0.600
2026-04-27 21:24:19,34.39.96.45,UP,243.031
2026-04-27 21:24:28,46.101.47.75,UP,192.800
2026-04-27 21:24:37,8.208.34.84,UP,168.579
2026-04-27 21:54:47,34.48.113.182,UP,199.151
2026-04-27 21:54:56,198.199.67.247,UP,204.426
2026-04-27 21:55:05,47.90.140.166,UP,204.990
2026-04-27 21:55:14,35.234.103.240,UP,247.977
2026-04-27 21:55:24,134.122.75.45,UP,180.528
2026-04-27 21:55:33,47.245.143.155,UP,154.858
2026-04-27 21:55:42,34.94.91.108,UP,223.433
2026-04-27 21:55:51,64.227.92.19,UP,155.336
