time,ip,status,avg_rtt_ms
2026-04-28 03:00:53,157.230.41.239,UP,163.816
2026-04-28 03:01:02,47.238.70.228,UP,167.889
2026-04-28 03:01:11,34.39.96.45,UP,5.030
2026-04-28 03:01:20,46.101.47.75,UP,3.089
2026-04-28 03:01:29,8.208.34.84,UP,0.834
2026-04-28 03:31:38,34.48.113.182,UP,79.616
2026-04-28 03:31:47,198.199.67.247,UP,74.258
2026-04-28 03:31:56,47.90.140.166,UP,81.228
2026-04-28 03:32:05,35.234.103.240,UP,15.993
2026-04-28 03:32:14,134.122.75.45,UP,13.482
2026-04-28 03:32:23,47.245.143.155,UP,16.076
2026-04-28 03:32:33,34.94.91.108,UP,138.831
2026-04-28 03:32:42,64.227.92.19,UP,136.326
2026-04-28 03:32:51,47.89.252.104,UP,148.224
2026-04-28 03:33:00,35.200.105.130,UP,221.011
2026-04-28 03:33:09,157.230.41.239,UP,163.810
2026-04-28 03:33:18,47.238.70.228,UP,167.872
2026-04-28 03:33:27,34.39.96.45,UP,5.571
2026-04-28 03:33:36,46.101.47.75,UP,3.112
2026-04-28 03:33:46,8.208.34.84,UP,0.827
2026-04-28 04:03:55,34.48.113.182,UP,79.169
2026-04-28 04:04:04,198.199.67.247,UP,74.279
2026-04-28 04:04:13,47.90.140.166,UP,81.215
2026-04-28 04:04:22,35.234.103.240,UP,16.079
2026-04-28 04:04:31,134.122.75.45,UP,13.464
2026-04-28 04:04:40,47.245.143.155,UP,16.082
2026-04-28 04:04:49,34.94.91.108,UP,139.069
2026-04-28 04:04:58,64.227.92.19,UP,136.307
2026-04-28 04:05:08,47.89.252.104,UP,148.224
2026-04-28 04:05:17,35.200.105.130,UP,223.862
2026-04-28 04:05:26,157.230.41.239,UP,163.774
2026-04-28 04:05:35,47.238.70.228,UP,167.866
2026-04-28 04:05:44,34.39.96.45,UP,5.196
2026-04-28 04:05:53,46.101.47.75,UP,3.526
2026-04-28 04:06:02,8.208.34.84,UP,0.836
2026-04-28 04:36:11,34.48.113.182,UP,80.620
2026-04-28 04:36:21,198.199.67.247,UP,74.287
2026-04-28 04:36:30,47.90.140.166,UP,81.213
2026-04-28 04:36:39,35.234.103.240,UP,16.038
2026-04-28 04:36:48,134.122.75.45,UP,13.448
2026-04-28 04:36:57,47.245.143.155,UP,16.080
2026-04-28 04:37:06,34.94.91.108,UP,139.037
2026-04-28 04:37:15,64.227.92.19,UP,136.307
2026-04-28 04:37:24,47.89.252.104,UP,148.219
2026-04-28 04:37:33,35.200.105.130,UP,223.846
2026-04-28 04:37:43,157.230.41.239,UP,163.784
2026-04-28 04:37:52,47.238.70.228,UP,167.891
2026-04-28 04:38:01,34.39.96.45,UP,5.216
2026-04-28 04:38:10,46.101.47.75,UP,3.071
2026-04-28 04:38:19,8.208.34.84,UP,0.831
2026-04-28 05:08:28,34.48.113.182,UP,80.764
2026-04-28 05:08:37,198.199.67.247,UP,74.299
2026-04-28 05:08:46,47.90.140.166,UP,81.219
2026-04-28 05:08:55,35.234.103.240,UP,16.181
2026-04-28 05:09:04,134.122.75.45,UP,13.566
2026-04-28 05:09:13,47.245.143.155,UP,16.083
2026-04-28 05:09:23,34.94.91.108,UP,138.883
2026-04-28 05:09:32,64.227.92.19,UP,136.471
2026-04-28 05:09:41,47.89.252.104,UP,148.219
2026-04-28 05:09:50,35.200.105.130,UP,222.793
2026-04-28 05:09:59,157.230.41.239,UP,163.775
2026-04-28 05:10:09,47.238.70.228,UP,167.874
2026-04-28 05:10:18,34.39.96.45,UP,5.223
2026-04-28 05:10:27,46.101.47.75,UP,3.156
2026-04-28 05:10:36,8.208.34.84,UP,0.840
2026-04-28 05:40:45,34.48.113.182,UP,79.305
2026-04-28 05:40:54,198.199.67.247,UP,74.291
2026-04-28 05:41:03,47.90.140.166,UP,81.215
2026-04-28 05:41:12,35.234.103.240,UP,16.121
2026-04-28 05:41:21,134.122.75.45,UP,13.460
2026-04-28 05:41:30,47.245.143.155,UP,16.084
2026-04-28 05:41:39,34.94.91.108,UP,138.956
2026-04-28 05:41:48,64.227.92.19,UP,136.315
2026-04-28 05:41:58,47.89.252.104,UP,148.232
2026-04-28 05:42:07,35.200.105.130,UP,223.481
2026-04-28 05:42:16,157.230.41.239,UP,166.093
2026-04-28 05:42:25,47.238.70.228,UP,167.855
2026-04-28 05:42:34,34.39.96.45,UP,5.394
2026-04-28 05:42:43,46.101.47.75,UP,3.126
2026-04-28 05:42:52,8.208.34.84,UP,0.830
2026-04-28 06:13:02,34.48.113.182,UP,80.194
2026-04-28 06:13:11,198.199.67.247,UP,74.303
2026-04-28 06:13:20,47.90.140.166,UP,81.227
2026-04-28 06:13:29,35.234.103.240,UP,16.145
2026-04-28 06:13:38,134.122.75.45,UP,13.459
2026-04-28 06:13:47,47.245.143.155,UP,16.095
2026-04-28 06:13:56,34.94.91.108,UP,139.395
2026-04-28 06:14:05,64.227.92.19,UP,136.356
2026-04-28 06:14:14,47.89.252.104,UP,148.220
2026-04-28 06:14:23,35.200.105.130,UP,223.578
2026-04-28 06:14:33,157.230.41.239,UP,163.823
2026-04-28 06:14:42,47.238.70.228,UP,167.889
2026-04-28 06:14:51,34.39.96.45,UP,5.161
2026-04-28 06:15:00,46.101.47.75,UP,3.083
2026-04-28 06:15:09,8.208.34.84,UP,0.836
2026-04-28 06:45:18,34.48.113.182,UP,80.355
2026-04-28 06:45:27,198.199.67.247,UP,74.292
2026-04-28 06:45:36,47.90.140.166,UP,81.222
2026-04-28 06:45:45,35.234.103.240,UP,16.002
2026-04-28 06:45:54,134.122.75.45,UP,13.461
2026-04-28 06:46:03,47.245.143.155,UP,16.084
2026-04-28 06:46:13,34.94.91.108,UP,139.146
2026-04-28 06:46:22,64.227.92.19,UP,136.310
2026-04-28 06:46:31,47.89.252.104,UP,148.219
2026-04-28 06:46:40,35.200.105.130,UP,222.950
2026-04-28 06:46:49,157.230.41.239,UP,164.182
2026-04-28 06:46:59,47.238.70.228,UP,167.858
2026-04-28 06:47:08,34.39.96.45,UP,4.439
2026-04-28 06:47:17,46.101.47.75,UP,3.149
2026-04-28 06:47:26,8.208.34.84,UP,0.844
2026-04-28 07:17:35,34.48.113.182,UP,79.596
2026-04-28 07:17:44,198.199.67.247,UP,74.324
2026-04-28 07:17:53,47.90.140.166,UP,81.225
2026-04-28 07:18:02,35.234.103.240,UP,16.102
2026-04-28 07:18:11,134.122.75.45,UP,13.449
2026-04-28 07:18:20,47.245.143.155,UP,16.092
2026-04-28 07:18:29,34.94.91.108,UP,139.556
2026-04-28 07:18:38,64.227.92.19,UP,136.316
2026-04-28 07:18:48,47.89.252.104,UP,148.231
2026-04-28 07:18:57,35.200.105.130,UP,221.208
2026-04-28 07:19:06,157.230.41.239,UP,163.796
2026-04-28 07:19:15,47.238.70.228,UP,167.852
2026-04-28 07:19:24,34.39.96.45,UP,5.000
2026-04-28 07:19:33,46.101.47.75,UP,3.073
2026-04-28 07:19:42,8.208.34.84,UP,0.837
2026-04-28 07:49:52,34.48.113.182,UP,80.077
2026-04-28 07:50:01,198.199.67.247,UP,74.392
2026-04-28 07:50:10,47.90.140.166,UP,81.220
2026-04-28 07:50:19,35.234.103.240,UP,16.223
2026-04-28 07:50:28,134.122.75.45,UP,13.466
2026-04-28 07:50:37,47.245.143.155,UP,16.068
2026-04-28 07:50:46,34.94.91.108,UP,139.849
2026-04-28 07:50:55,64.227.92.19,UP,136.297
2026-04-28 07:51:04,47.89.252.104,UP,148.207
2026-04-28 07:51:14,35.200.105.130,UP,222.424
2026-04-28 07:51:23,157.230.41.239,UP,163.767
2026-04-28 07:51:32,47.238.70.228,UP,167.839
2026-04-28 07:51:41,34.39.96.45,UP,4.533
2026-04-28 07:51:50,46.101.47.75,UP,3.045
2026-04-28 07:51:59,8.208.34.84,UP,0.827
2026-04-28 08:22:08,34.48.113.182,UP,79.428
2026-04-28 08:22:17,198.199.67.247,UP,74.329
2026-04-28 08:22:26,47.90.140.166,UP,81.211
2026-04-28 08:22:35,35.234.103.240,UP,15.960
2026-04-28 08:22:45,134.122.75.45,UP,13.418
2026-04-28 08:22:54,47.245.143.155,UP,16.089
2026-04-28 08:23:03,34.94.91.108,UP,139.338
2026-04-28 08:23:12,64.227.92.19,UP,136.322
2026-04-28 08:23:21,47.89.252.104,UP,148.220
2026-04-28 08:23:30,35.200.105.130,UP,220.931
2026-04-28 08:23:39,157.230.41.239,UP,163.779
2026-04-28 08:23:49,47.238.70.228,UP,167.860
2026-04-28 08:23:58,34.39.96.45,UP,5.159
2026-04-28 08:24:07,46.101.47.75,UP,3.103
2026-04-28 08:24:16,8.208.34.84,UP,0.832
2026-04-28 08:54:25,34.48.113.182,UP,79.691
2026-04-28 08:54:34,198.199.67.247,UP,74.266
2026-04-28 08:54:43,47.90.140.166,UP,81.225
2026-04-28 08:54:52,35.234.103.240,UP,16.358
2026-04-28 08:55:01,134.122.75.45,UP,13.456
2026-04-28 08:55:10,47.245.143.155,UP,16.111
2026-04-28 08:55:19,34.94.91.108,UP,139.120
2026-04-28 08:55:29,64.227.92.19,UP,136.377
2026-04-28 08:55:38,47.89.252.104,UP,148.233
2026-04-28 08:55:47,35.200.105.130,UP,219.259
2026-04-28 08:55:56,157.230.41.239,UP,163.804
2026-04-28 08:56:05,47.238.70.228,UP,167.852
2026-04-28 08:56:14,34.39.96.45,UP,4.501
2026-04-28 08:56:23,46.101.47.75,UP,3.091
2026-04-28 08:56:33,8.208.34.84,UP,0.830
2026-04-28 09:26:42,34.48.113.182,UP,79.403
2026-04-28 09:26:51,198.199.67.247,UP,74.271
2026-04-28 09:27:00,47.90.140.166,UP,81.234
2026-04-28 09:27:09,35.234.103.240,UP,16.106
2026-04-28 09:27:18,134.122.75.45,UP,13.431
2026-04-28 09:27:27,47.245.143.155,UP,16.087
2026-04-28 09:27:36,34.94.91.108,UP,139.511
2026-04-28 09:27:45,64.227.92.19,UP,136.333
2026-04-28 09:27:54,47.89.252.104,UP,148.235
2026-04-28 09:28:04,35.200.105.130,UP,220.902
2026-04-28 09:28:13,157.230.41.239,UP,163.838
2026-04-28 09:28:22,47.238.70.228,UP,167.838
2026-04-28 09:28:31,34.39.96.45,UP,4.993
2026-04-28 09:28:40,46.101.47.75,UP,3.153
2026-04-28 09:28:49,8.208.34.84,UP,0.834
2026-04-28 09:58:58,34.48.113.182,UP,79.208
2026-04-28 09:59:07,198.199.67.247,UP,74.319
2026-04-28 09:59:16,47.90.140.166,UP,81.212
