time,ip,status,avg_rtt_ms
2026-04-27 08:36:46,34.48.113.182,UP,149.179
2026-04-27 08:36:55,198.199.67.247,UP,161.281
2026-04-27 08:37:05,47.90.140.166,UP,147.833
2026-04-27 08:37:14,35.234.103.240,UP,226.012
2026-04-27 08:37:23,134.122.75.45,UP,232.324
2026-04-27 08:37:32,47.245.143.155,UP,226.023
2026-04-27 08:37:41,34.94.91.108,UP,101.239
2026-04-27 08:37:51,64.227.92.19,UP,109.259
2026-04-27 08:38:00,47.89.252.104,UP,110.354
2026-04-27 08:38:09,35.200.105.130,UP,0.651
2026-04-27 08:38:18,157.230.41.239,UP,76.894
2026-04-27 08:38:27,47.238.70.228,UP,49.572
2026-04-27 08:38:36,34.39.96.45,UP,217.804
2026-04-27 08:38:46,46.101.47.75,UP,216.316
2026-04-27 08:38:55,8.208.34.84,UP,220.931
2026-04-27 09:09:04,34.48.113.182,UP,146.756
2026-04-27 09:09:13,198.199.67.247,UP,158.569
2026-04-27 09:09:22,47.90.140.166,UP,150.569
2026-04-27 09:09:32,35.234.103.240,UP,229.785
2026-04-27 09:09:41,134.122.75.45,UP,232.058
2026-04-27 09:09:50,47.245.143.155,UP,228.537
2026-04-27 09:09:59,34.94.91.108,UP,101.109
2026-04-27 09:10:08,64.227.92.19,UP,109.182
2026-04-27 09:10:18,47.89.252.104,UP,110.618
2026-04-27 09:10:27,35.200.105.130,UP,0.670
2026-04-27 09:10:36,157.230.41.239,UP,76.450
2026-04-27 09:10:45,47.238.70.228,UP,50.066
2026-04-27 09:10:54,34.39.96.45,UP,217.917
2026-04-27 09:11:03,46.101.47.75,UP,217.102
2026-04-27 09:11:13,8.208.34.84,UP,221.000
2026-04-27 09:41:22,34.48.113.182,UP,144.558
2026-04-27 09:41:31,198.199.67.247,UP,158.171
2026-04-27 09:41:40,47.90.140.166,UP,148.115
2026-04-27 09:41:49,35.234.103.240,UP,226.702
2026-04-27 09:41:59,134.122.75.45,UP,231.982
2026-04-27 09:42:08,47.245.143.155,UP,230.543
2026-04-27 09:42:17,34.94.91.108,UP,101.312
2026-04-27 09:42:26,64.227.92.19,UP,108.734
2026-04-27 09:42:35,47.89.252.104,UP,111.257
2026-04-27 09:42:45,35.200.105.130,UP,0.639
2026-04-27 09:42:54,157.230.41.239,UP,76.324
2026-04-27 09:43:03,47.238.70.228,UP,50.227
2026-04-27 09:43:12,34.39.96.45,UP,215.392
2026-04-27 09:43:21,46.101.47.75,UP,219.122
2026-04-27 09:43:30,8.208.34.84,UP,221.375
2026-04-27 10:13:40,34.48.113.182,UP,144.543
2026-04-27 10:13:49,198.199.67.247,UP,158.553
2026-04-27 10:13:58,47.90.140.166,UP,148.009
2026-04-27 10:14:07,35.234.103.240,UP,228.422
2026-04-27 10:14:16,134.122.75.45,UP,231.865
2026-04-27 10:14:26,47.245.143.155,UP,230.132
2026-04-27 10:14:35,34.94.91.108,UP,100.895
2026-04-27 10:14:44,64.227.92.19,UP,109.173
2026-04-27 10:14:53,47.89.252.104,UP,111.158
2026-04-27 10:15:02,35.200.105.130,UP,0.681
2026-04-27 10:15:11,157.230.41.239,UP,74.773
2026-04-27 10:15:20,47.238.70.228,UP,50.573
2026-04-27 10:15:30,34.39.96.45,UP,215.992
2026-04-27 10:15:39,46.101.47.75,UP,215.713
2026-04-27 10:15:48,8.208.34.84,UP,221.287
2026-04-27 10:45:57,34.48.113.182,UP,146.720
2026-04-27 10:46:07,198.199.67.247,UP,159.172
2026-04-27 10:46:16,47.90.140.166,UP,147.964
2026-04-27 10:46:25,35.234.103.240,UP,228.850
2026-04-27 10:46:34,134.122.75.45,UP,233.131
2026-04-27 10:46:44,47.245.143.155,UP,229.051
2026-04-27 10:46:53,34.94.91.108,UP,101.234
2026-04-27 10:47:02,64.227.92.19,UP,108.793
2026-04-27 10:47:11,47.89.252.104,UP,110.136
2026-04-27 10:47:20,35.200.105.130,UP,0.660
2026-04-27 10:47:29,157.230.41.239,UP,75.112
2026-04-27 10:47:38,47.238.70.228,UP,50.094
2026-04-27 10:47:48,34.39.96.45,UP,215.931
2026-04-27 10:47:57,46.101.47.75,UP,221.350
2026-04-27 10:48:06,8.208.34.84,UP,221.225
2026-04-27 11:18:15,34.48.113.182,UP,146.736
2026-04-27 11:18:24,198.199.67.247,UP,158.354
2026-04-27 11:18:34,47.90.140.166,UP,149.563
2026-04-27 11:18:43,35.234.103.240,UP,226.907
2026-04-27 11:18:52,134.122.75.45,UP,229.614
2026-04-27 11:19:01,47.245.143.155,UP,226.651
2026-04-27 11:19:10,34.94.91.108,UP,101.201
2026-04-27 11:19:20,64.227.92.19,UP,108.681
2026-04-27 11:19:29,47.89.252.104,UP,111.188
2026-04-27 11:19:38,35.200.105.130,UP,0.657
2026-04-27 11:19:47,157.230.41.239,UP,74.632
2026-04-27 11:19:56,47.238.70.228,UP,49.866
2026-04-27 11:20:05,34.39.96.45,UP,216.518
2026-04-27 11:20:15,46.101.47.75,UP,219.251
2026-04-27 11:20:24,8.208.34.84,UP,223.918
2026-04-27 11:50:33,34.48.113.182,UP,147.427
2026-04-27 11:50:42,198.199.67.247,UP,158.522
2026-04-27 11:50:51,47.90.140.166,UP,147.477
2026-04-27 11:51:01,35.234.103.240,UP,228.262
2026-04-27 11:51:10,134.122.75.45,UP,230.181
2026-04-27 11:51:19,47.245.143.155,UP,227.950
2026-04-27 11:51:28,34.94.91.108,UP,101.031
2026-04-27 11:51:37,64.227.92.19,UP,109.508
2026-04-27 11:51:46,47.89.252.104,UP,110.582
2026-04-27 11:51:56,35.200.105.130,UP,0.524
2026-04-27 11:52:05,157.230.41.239,UP,75.804
2026-04-27 11:52:14,47.238.70.228,UP,49.862
2026-04-27 11:52:23,34.39.96.45,UP,222.071
2026-04-27 11:52:32,46.101.47.75,UP,217.583
2026-04-27 11:52:42,8.208.34.84,UP,221.301
2026-04-27 12:22:51,34.48.113.182,UP,149.519
2026-04-27 12:23:00,198.199.67.247,UP,162.071
2026-04-27 12:23:09,47.90.140.166,UP,147.057
2026-04-27 12:23:18,35.234.103.240,UP,229.254
2026-04-27 12:23:28,134.122.75.45,UP,231.747
2026-04-27 12:23:37,47.245.143.155,UP,228.016
2026-04-27 12:23:46,34.94.91.108,UP,101.259
2026-04-27 12:23:55,64.227.92.19,UP,108.981
2026-04-27 12:24:04,47.89.252.104,UP,110.993
2026-04-27 12:24:14,35.200.105.130,UP,0.599
2026-04-27 12:24:23,157.230.41.239,UP,79.165
2026-04-27 12:24:32,47.238.70.228,UP,50.154
2026-04-27 12:24:41,34.39.96.45,UP,221.048
2026-04-27 12:24:50,46.101.47.75,UP,217.754
2026-04-27 12:24:59,8.208.34.84,UP,218.314
2026-04-27 12:55:09,34.48.113.182,UP,146.528
2026-04-27 12:55:18,198.199.67.247,UP,158.665
2026-04-27 12:55:27,47.90.140.166,UP,144.698
2026-04-27 12:55:36,35.234.103.240,UP,226.870
2026-04-27 12:55:46,134.122.75.45,UP,232.495
2026-04-27 12:55:55,47.245.143.155,UP,226.185
2026-04-27 12:56:04,34.94.91.108,UP,101.363
2026-04-27 12:56:13,64.227.92.19,UP,109.144
2026-04-27 12:56:22,47.89.252.104,UP,110.407
2026-04-27 12:56:31,35.200.105.130,UP,0.680
2026-04-27 12:56:40,157.230.41.239,UP,79.806
2026-04-27 12:56:50,47.238.70.228,UP,50.919
2026-04-27 12:56:59,34.39.96.45,UP,220.367
2026-04-27 12:57:08,46.101.47.75,UP,215.700
2026-04-27 12:57:17,8.208.34.84,UP,220.791
2026-04-27 13:27:26,34.48.113.182,UP,146.518
2026-04-27 13:27:36,198.199.67.247,UP,158.787
2026-04-27 13:27:45,47.90.140.166,UP,147.896
2026-04-27 13:27:54,35.234.103.240,UP,229.014
2026-04-27 13:28:03,134.122.75.45,UP,227.103
2026-04-27 13:28:13,47.245.143.155,UP,231.474
2026-04-27 13:28:22,34.94.91.108,UP,101.080
2026-04-27 13:28:31,64.227.92.19,UP,109.080
2026-04-27 13:28:40,47.89.252.104,UP,111.569
2026-04-27 13:28:49,35.200.105.130,UP,0.720
2026-04-27 13:28:58,157.230.41.239,UP,77.389
2026-04-27 13:29:07,47.238.70.228,UP,50.594
2026-04-27 13:29:17,34.39.96.45,UP,222.380
2026-04-27 13:29:26,46.101.47.75,UP,219.215
2026-04-27 13:29:35,8.208.34.84,UP,220.143
2026-04-27 13:59:44,34.48.113.182,UP,146.652
2026-04-27 13:59:53,198.199.67.247,UP,160.926
2026-04-27 14:00:03,47.90.140.166,UP,144.932
2026-04-27 14:00:12,35.234.103.240,UP,228.117
2026-04-27 14:00:21,134.122.75.45,UP,232.713
2026-04-27 14:00:30,47.245.143.155,UP,227.898
2026-04-27 14:00:39,34.94.91.108,UP,101.364
2026-04-27 14:00:49,64.227.92.19,UP,109.096
2026-04-27 14:00:58,47.89.252.104,UP,110.566
2026-04-27 14:01:07,35.200.105.130,UP,0.737
2026-04-27 14:01:16,157.230.41.239,UP,79.546
2026-04-27 14:01:25,47.238.70.228,UP,51.000
2026-04-27 14:01:34,34.39.96.45,UP,217.120
2026-04-27 14:01:44,46.101.47.75,UP,218.115
2026-04-27 14:01:53,8.208.34.84,UP,219.456
2026-04-27 14:32:02,34.48.113.182,UP,146.636
2026-04-27 14:32:11,198.199.67.247,UP,158.853
2026-04-27 14:32:20,47.90.140.166,UP,147.287
2026-04-27 14:32:30,35.234.103.240,UP,228.153
2026-04-27 14:32:39,134.122.75.45,UP,233.759
2026-04-27 14:32:48,47.245.143.155,UP,227.610
2026-04-27 14:32:57,34.94.91.108,UP,101.062
2026-04-27 14:33:06,64.227.92.19,UP,109.080
2026-04-27 14:33:15,47.89.252.104,UP,110.444
2026-04-27 14:33:25,35.200.105.130,UP,0.600
2026-04-27 14:33:34,157.230.41.239,UP,74.893
2026-04-27 14:33:43,47.238.70.228,UP,50.366
2026-04-27 14:33:52,34.39.96.45,UP,217.426
2026-04-27 14:34:01,46.101.47.75,UP,221.244
2026-04-27 14:34:11,8.208.34.84,UP,221.423
2026-04-27 15:04:20,34.48.113.182,UP,148.977
2026-04-27 15:04:29,198.199.67.247,UP,161.019
2026-04-27 15:04:38,47.90.140.166,UP,150.009
2026-04-27 15:04:47,35.234.103.240,UP,225.459
2026-04-27 15:04:57,134.122.75.45,UP,233.182
2026-04-27 15:05:06,47.245.143.155,UP,228.584
2026-04-27 15:05:15,34.94.91.108,UP,101.097
2026-04-27 15:05:24,64.227.92.19,UP,108.780
2026-04-27 15:05:33,47.89.252.104,UP,110.483
2026-04-27 15:05:42,35.200.105.130,UP,0.596
2026-04-27 15:05:52,157.230.41.239,UP,77.485
2026-04-27 15:06:01,47.238.70.228,UP,51.157
2026-04-27 15:06:10,34.39.96.45,UP,215.737
2026-04-27 15:06:19,46.101.47.75,UP,218.257
2026-04-27 15:06:28,8.208.34.84,UP,219.290
2026-04-27 15:36:38,34.48.113.182,UP,146.513
2026-04-27 15:36:47,198.199.67.247,UP,169.511
2026-04-27 15:36:56,47.90.140.166,UP,164.756
2026-04-27 15:37:05,35.234.103.240,UP,228.953
2026-04-27 15:37:14,134.122.75.45,UP,230.049
2026-04-27 15:37:24,47.245.143.155,UP,228.532
2026-04-27 15:37:33,34.94.91.108,UP,101.507
2026-04-27 15:37:42,64.227.92.19,UP,109.083
2026-04-27 15:37:51,47.89.252.104,UP,110.529
2026-04-27 15:38:00,35.200.105.130,UP,0.685
2026-04-27 15:38:09,157.230.41.239,UP,78.094
2026-04-27 15:38:18,47.238.70.228,UP,50.204
2026-04-27 15:38:28,34.39.96.45,UP,220.229
2026-04-27 15:38:37,46.101.47.75,UP,215.506
2026-04-27 15:38:46,8.208.34.84,UP,220.735
2026-04-27 16:08:55,34.48.113.182,UP,146.100
2026-04-27 16:09:04,198.199.67.247,UP,171.267
2026-04-27 16:09:14,47.90.140.166,UP,147.653
2026-04-27 16:09:23,35.234.103.240,UP,227.819
2026-04-27 16:09:32,134.122.75.45,UP,227.483
2026-04-27 16:09:41,47.245.143.155,UP,226.529
2026-04-27 16:09:51,34.94.91.108,UP,101.208
2026-04-27 16:10:00,64.227.92.19,UP,109.358
2026-04-27 16:10:09,47.89.252.104,UP,110.719
2026-04-27 16:10:18,35.200.105.130,UP,0.604
2026-04-27 16:10:27,157.230.41.239,UP,74.280
2026-04-27 16:10:36,47.238.70.228,UP,50.549
2026-04-27 16:10:45,34.39.96.45,UP,223.645
2026-04-27 16:10:55,46.101.47.75,UP,217.352
2026-04-27 16:11:04,8.208.34.84,UP,223.895
2026-04-27 16:41:13,34.48.113.182,UP,144.414
2026-04-27 16:41:22,198.199.67.247,UP,160.192
2026-04-27 16:41:31,47.90.140.166,UP,149.851
2026-04-27 16:41:41,35.234.103.240,UP,229.068
2026-04-27 16:41:50,134.122.75.45,UP,233.938
2026-04-27 16:41:59,47.245.143.155,UP,232.428
2026-04-27 16:42:08,34.94.91.108,UP,101.205
2026-04-27 16:42:17,64.227.92.19,UP,108.769
2026-04-27 16:42:27,47.89.252.104,UP,110.851
2026-04-27 16:42:36,35.200.105.130,UP,0.621
2026-04-27 16:42:45,157.230.41.239,UP,75.921
2026-04-27 16:42:54,47.238.70.228,UP,53.619
2026-04-27 16:43:03,34.39.96.45,UP,218.830
2026-04-27 16:43:13,46.101.47.75,UP,215.583
2026-04-27 16:43:22,8.208.34.84,UP,221.800
2026-04-27 17:13:31,34.48.113.182,UP,147.031
2026-04-27 17:13:40,198.199.67.247,UP,159.060
2026-04-27 17:13:49,47.90.140.166,UP,149.837
2026-04-27 17:13:59,35.234.103.240,UP,224.855
2026-04-27 17:14:08,134.122.75.45,UP,227.706
